"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2022","8.5136","8.7751","8.7853","8.4060","","-3.40%"
"09/16/2022","8.8135","8.7110","8.8801","8.5162","","1.75%"
"09/15/2022","8.6623","9.0288","9.0390","8.6495","","-3.12%"
"09/14/2022","8.9416","8.8366","8.9570","8.7135","","1.36%"
"09/13/2022","8.8212","8.8571","8.9801","8.7187","","0.20%"
"09/12/2022","8.8032","8.7802","9.0006","8.7007","","-1.24%"
"09/09/2022","8.9134","8.5598","8.9442","8.5188","","4.88%"
"09/08/2022","8.4983","8.6930","8.7853","8.3855","","-1.81%"
"09/07/2022","8.6546","8.3163","8.9544","8.3035","","3.33%"
"09/06/2022","8.3753","8.4214","8.4393","8.2164","","0.74%"
"09/02/2022","8.3137","8.1959","8.4009","8.1754","","2.11%"
"09/01/2022","8.1420","8.5290","8.5598","8.1138","","-4.48%"
"08/31/2022","8.5239","8.3650","8.5957","8.2702","","1.37%"
"08/30/2022","8.4086","8.5495","8.6700","8.3753","","-2.67%"
"08/29/2022","8.6392","8.2830","8.6930","8.1420","","4.66%"
"08/26/2022","8.2548","8.0754","8.3009","8.0677","","2.06%"
"08/25/2022","8.0882","8.3650","8.4214","8.0703","","-2.98%"
"08/24/2022","8.3368","8.3266","8.3804","8.1241","","1.59%"
"08/23/2022","8.2061","8.1728","8.3983","8.0831","","1.55%"
"08/22/2022","8.0805","7.8883","8.1113","7.8191","","2.24%"
"08/19/2022","7.9037","7.7474","7.9268","7.6423","","2.94%"
"08/18/2022","7.6782","7.9883","7.9883","7.6192","","-4.04%"
"08/17/2022","8.0011","8.2830","8.3419","7.9678","","-2.77%"
"08/16/2022","8.2292","8.4675","8.4778","8.1907","","-1.83%"
"08/15/2022","8.3829","8.3881","8.4163","8.1549","","-0.58%"
"08/12/2022","8.4316","8.3958","8.4547","8.1907","","-0.45%"
"08/11/2022","8.4701","8.3492","8.5658","8.3183","","1.26%"
"08/10/2022","8.3651","8.2510","8.4498","8.1761","","2.21%"
"08/09/2022","8.1843","8.2559","8.3986","8.1008","","0.13%"
"08/08/2022","8.1734","8.1322","8.3153","7.9773","","0.51%"
"08/05/2022","8.1317","8.2627","8.2837","8.0688","","-0.86%"
"08/04/2022","8.2025","8.0505","8.2732","7.9509","","2.46%"
"08/03/2022","8.0059","8.1369","8.2811","7.8880","","-1.42%"
"08/02/2022","8.1212","8.2968","8.3151","8.1055","","-3.19%"
"08/01/2022","8.3885","8.4383","8.5117","8.1946","","-0.93%"
"07/29/2022","8.4671","8.5851","8.8628","8.3964","","-1.13%"
"07/28/2022","8.5641","8.4147","8.6349","8.3440","","3.38%"
"07/27/2022","8.2837","8.3282","8.5746","8.2025","","-1.68%"
"07/26/2022","8.4252","8.2339","8.4331","8.1841","","4.38%"
"07/25/2022","8.0714","8.1710","8.2863","7.9718","","1.45%"
"07/22/2022","7.9561","8.2129","8.3309","7.9456","","-5.86%"
"07/21/2022","8.4514","8.6427","8.7371","8.3413","","-1.62%"
"07/20/2022","8.5903","8.4200","8.8340","8.4173","","0.89%"
"07/19/2022","8.5143","8.4776","8.6165","8.3125","","-0.06%"
"07/18/2022","8.5195","8.2627","8.6453","8.2575","","4.63%"
"07/15/2022","8.1422","8.3754","8.4357","8.0295","","-2.30%"
"07/14/2022","8.3335","8.5851","8.6951","8.3073","","-1.94%"
"07/13/2022","8.4986","8.6034","8.8052","8.4671","","-0.43%"
"07/12/2022","8.5353","9.0384","9.1092","8.5143","","-4.93%"
"07/11/2022","8.9782","9.6071","9.6359","8.9598","","-3.93%"
"07/08/2022","9.3450","8.9257","9.3765","8.8314","","6.57%"
"07/07/2022","8.7685","8.5798","8.8602","8.5798","","3.98%"
"07/06/2022","8.4331","8.4645","8.7528","8.2365","","-0.31%"
"07/05/2022","8.4593","8.8681","8.8681","8.4357","","-4.61%"
"07/01/2022","8.8681","9.2795","9.3529","8.8550","","-4.30%"
"06/30/2022","9.2664","9.6621","9.8456","9.2507","","-4.95%"
"06/29/2022","9.7486","9.8141","10.0107","9.7407","","-0.64%"
"06/28/2022","9.8115","9.6883","9.9425","9.6883","","2.02%"
"06/27/2022","9.6176","9.8770","9.9792","9.5783","","-2.03%"
"06/24/2022","9.8167","9.8692","10.1993","9.7984","","-1.34%"
"06/23/2022","9.9504","10.1679","10.2622","9.9320","","-3.99%"
"06/22/2022","10.3644","10.4247","10.6763","10.1915","","0.15%"
"06/21/2022","10.3487","10.7837","10.9279","10.3304","","-5.68%"
"06/17/2022","10.9724","11.3839","11.4887","10.9436","","-4.01%"
"06/16/2022","11.4310","11.2581","11.4913","11.1113","","2.54%"
"06/15/2022","11.1480","11.0694","11.2423","11.0222","","-0.16%"
"06/14/2022","11.1663","11.3105","11.3550","11.1297","","-1.91%"
"06/13/2022","11.3839","11.5720","11.5720","11.1968","","0.10%"
"06/10/2022","11.3728","11.4392","11.4666","11.1905","","-0.02%"
"06/09/2022","11.3749","11.4557","11.4647","11.0907","","-0.32%"
"06/08/2022","11.4119","11.3198","11.5612","11.2816","","0.29%"
"06/07/2022","11.3785","11.5670","11.6068","11.2458","","-1.94%"
"06/06/2022","11.6041","11.5511","11.7687","11.3812","","5.10%"
"06/03/2022","11.0415","11.2644","11.3520","11.0096","","-1.72%"
"06/02/2022","11.2352","11.0972","11.4024","11.0229","","1.63%"
"06/01/2022","11.0547","11.6440","11.6493","10.9114","","-4.25%"
"05/31/2022","11.5458","12.0341","12.0952","11.5458","","-6.05%"
"05/27/2022","12.2889","12.1403","12.4243","12.0341","","1.25%"
"05/26/2022","12.1376","11.8855","12.3181","11.8430","","-0.44%"
"05/25/2022","12.1907","12.2358","12.2995","11.8324","","-0.56%"
"05/24/2022","12.2597","12.7189","12.8330","12.0819","","-2.96%"
"05/23/2022","12.6340","12.4933","12.7003","12.4747","","1.82%"
"05/20/2022","12.4084","12.6791","12.7932","12.4057","","-2.64%"
"05/19/2022","12.7455","13.2020","13.2259","12.6738","","-2.46%"
"05/18/2022","13.0666","13.2232","13.4037","12.8622","","-3.66%"
"05/17/2022","13.5629","13.3931","13.6213","12.7561","","2.40%"
"05/16/2022","13.2444","13.1834","13.2444","13.0056","","5.94%"
"05/13/2022","12.5013","12.6871","12.7216","12.3049","","-0.11%"
"05/12/2022","12.5145","11.8616","12.5597","11.7183","","5.91%"
"05/11/2022","11.8165","11.7395","11.9572","11.6360","","1.85%"
"05/10/2022","11.6015","11.6068","11.7528","11.5404","","0.00%"
"05/09/2022","11.6015","11.9678","12.0501","11.5776","","-1.42%"
"05/06/2022","11.7687","11.5670","11.9704","11.5484","","0.18%"
"05/05/2022","11.7475","11.4874","11.9067","11.4794","","2.79%"
"05/04/2022","11.4290","11.1556","11.5590","11.0653","","2.97%"
"05/03/2022","11.0998","11.2671","11.3467","11.0866","","-0.95%"
"05/02/2022","11.2060","11.0123","11.3759","10.9804","","-0.02%"
"04/29/2022","11.2087","11.4900","11.7050","11.2007","","-2.76%"
"04/28/2022","11.5272","11.6148","11.7422","11.4767","","-0.50%"
"04/27/2022","11.5856","11.5643","11.6519","11.4475","","-0.34%"
"04/26/2022","11.6254","11.5166","11.7475","11.4661","","2.10%"
"04/25/2022","11.3865","11.4714","11.5378","11.2166","","-0.26%"
"04/22/2022","11.4157","11.3653","11.5166","11.2618","","-0.12%"
"04/21/2022","11.4290","11.5723","11.6413","11.2750","","-1.91%"
"04/20/2022","11.6519","11.8138","11.8749","11.4210","","-1.04%"
"04/19/2022","11.7740","12.0819","12.1376","11.7475","","-1.75%"
"04/18/2022","11.9837","11.9094","12.1323","11.8908","","2.20%"
"04/14/2022","11.7262","11.9465","12.0527","11.7130","","-1.49%"
"04/13/2022","11.9041","11.7398","12.0051","11.5463","","0.81%"
"04/12/2022","11.8089","11.6114","11.9447","11.6114","","2.13%"
"04/11/2022","11.5629","11.5251","11.6610","11.3347","","2.86%"
"04/08/2022","11.2414","10.9371","11.2591","10.8699","","3.11%"
"04/07/2022","10.9019","11.1317","11.1638","10.8939","","-1.76%"
"04/06/2022","11.0970","11.1905","11.2787","10.9420","","-0.67%"
"04/05/2022","11.1718","11.0489","11.4630","11.0088","","3.46%"
"04/04/2022","10.7977","10.6240","10.8431","10.5626","","2.62%"
"04/01/2022","10.5225","10.8164","11.0382","10.5091","","-2.14%"
"03/31/2022","10.7523","11.0115","11.4470","10.7416","","-2.07%"
"03/30/2022","10.9794","10.8004","11.1317","10.7469","","1.28%"
"03/29/2022","10.8405","11.1745","11.4123","10.3942","","-4.04%"
"03/28/2022","11.2974","11.5165","11.5432","11.1958","","-4.10%"
"03/25/2022","11.7810","11.7062","11.8532","11.4336","","1.52%"
"03/24/2022","11.6047","11.8318","11.8371","11.5485","","-1.81%"
"03/23/2022","11.8184","11.9039","12.1685","11.7810","","-1.12%"
"03/22/2022","11.9520","12.2459","12.4918","11.7890","","-0.09%"
"03/21/2022","11.9627","11.4497","12.2780","11.3962","","5.22%"
"03/18/2022","11.3695","11.7035","11.8184","11.2840","","-3.12%"
"03/17/2022","11.7356","11.2840","11.8344","11.0302","","2.69%"
"03/16/2022","11.4283","12.2326","12.3421","11.4283","","-7.36%"
"03/15/2022","12.3368","11.7008","12.4009","11.7008","","5.29%"
"03/14/2022","11.7169","11.8852","12.2486","11.3936","","-0.93%"
"03/11/2022","11.8264","11.7837","12.0375","11.1664","","1.79%"
"03/10/2022","11.6180","12.1818","13.0422","11.5459","","-9.53%"
"03/09/2022","12.8418","13.5258","13.5285","12.8418","","-6.61%"
"03/08/2022","13.7503","13.3816","14.4370","12.4410","","-0.58%"
"03/07/2022","13.8305","13.8305","13.8305","13.8305","","7.03%"
"03/04/2022","12.9220","12.9220","12.9220","12.9220","","6.61%"
"03/03/2022","12.1204","11.9253","12.1204","11.7436","","7.08%"
"03/02/2022","11.3187","10.7523","11.3187","10.5706","","7.62%"
"03/01/2022","10.5171","10.1350","10.5171","10.0335","","5.35%"
"02/28/2022","9.9827","9.7075","9.9907","9.4697","","8.64%"
"02/25/2022","9.1891","10.1217","10.1243","9.1891","","-8.02%"
"02/24/2022","9.9907","9.7155","9.9907","9.7155","","5.65%"
"02/23/2022","9.4563","9.0662","9.4964","9.0074","","3.78%"
"02/22/2022","9.1116","8.7670","9.1197","8.6681","","6.03%"
"02/18/2022","8.5933","8.5265","8.7482","8.5185","","-0.09%"
"02/17/2022","8.6013","8.3688","8.6066","8.3528","","2.35%"
"02/16/2022","8.4036","8.4329","8.4757","8.3368","","0.06%"
"02/15/2022","8.3982","8.5612","8.5612","8.3341","","-2.45%"
"02/14/2022","8.6093","8.7135","8.7643","8.4169","","0.19%"
"02/11/2022","8.5933","8.2780","8.6784","8.2486","","3.27%"
"02/10/2022","8.3208","8.4635","8.6345","8.2559","","-1.62%"
"02/09/2022","8.4576","8.3706","8.4850","8.3029","","0.84%"
"02/08/2022","8.3872","8.2210","8.4114","8.1253","","1.25%"
"02/07/2022","8.2840","8.2920","8.3432","8.1924","","0.72%"
"02/04/2022","8.2247","8.1951","8.2624","8.0684","","1.53%"
"02/03/2022","8.1008","8.1304","8.1358","7.9795","","-0.43%"
"02/02/2022","8.1358","8.2328","8.3836","8.0765","","-1.82%"
"02/01/2022","8.2867","8.2058","8.3702","8.2031","","1.02%"
"01/31/2022","8.2031","8.5911","8.6019","8.1573","","-3.18%"
"01/28/2022","8.4725","8.4375","8.5426","8.3513","","1.19%"
"01/27/2022","8.3729","8.4591","8.5722","8.3405","","-2.26%"
"01/26/2022","8.5668","8.7015","8.7608","8.4860","","-2.81%"
"01/25/2022","8.8147","8.6961","8.9602","8.6665","","2.19%"
"01/24/2022","8.6261","8.5668","8.6369","8.3702","","2.63%"
"01/21/2022","8.4052","8.4564","8.5210","8.3998","","-1.30%"
"01/20/2022","8.5156","8.5641","8.6503","8.4483","","-0.79%"
"01/19/2022","8.5830","8.3486","8.5911","8.2920","","3.58%"
"01/18/2022","8.2867","8.0873","8.2974","8.0361","","3.71%"
"01/14/2022","7.9903","8.0011","8.0496","7.9445","","-0.70%"
"01/13/2022","8.0469","8.0927","8.1385","7.9849","","-1.45%"
"01/12/2022","8.1654","8.2813","8.2974","8.1304","","-1.62%"
"01/11/2022","8.3001","8.1897","8.3028","8.1762","","1.08%"
"01/10/2022","8.2112","8.1466","8.2678","8.0738","","0.46%"
"01/07/2022","8.1735","8.0146","8.1897","7.9257","","1.68%"
"01/06/2022","8.0388","8.1250","8.1600","7.9337","","-1.94%"
"01/05/2022","8.1978","8.2462","8.2624","8.1493","","-1.20%"
"01/04/2022","8.2974","8.2031","8.3082","8.1493","","1.58%"
"01/03/2022","8.1681","8.3729","8.4294","8.1142","","-1.65%"
"12/31/2021","8.3055","8.4321","8.4887","8.2947","","-1.15%"
"12/30/2021","8.4025","8.5156","8.5318","8.3675","","-1.02%"
"12/29/2021","8.4887","8.4402","8.5453","8.3513","","0.54%"
"12/28/2021","8.4429","8.6827","8.7042","8.4267","","-2.55%"
"12/27/2021","8.6638","8.7608","8.8766","8.6477","","-1.32%"
"12/23/2021","8.7797","8.7823","8.8416","8.7096","","0.09%"
"12/22/2021","8.7716","8.5911","8.8039","8.5722","","1.88%"
"12/21/2021","8.6099","8.3890","8.6180","8.3244","","2.73%"
"12/20/2021","8.3809","8.3109","8.3917","8.1708","","0.35%"
"12/17/2021","8.3513","8.3163","8.4052","8.2489","","0.58%"
"12/16/2021","8.3028","8.1735","8.3271","8.0954","","1.92%"
"12/15/2021","8.1466","8.4618","8.4618","8.1008","","-3.94%"
"12/14/2021","8.4806","8.4537","8.5345","8.3836","","-0.22%"
"12/13/2021","8.4995","8.4402","8.5534","8.3621","","0.45%"
"12/10/2021","8.4618","8.3486","8.4914","8.2786","","1.09%"
"12/09/2021","8.3702","8.5399","8.5399","8.3109","","-2.23%"
"12/08/2021","8.5614","8.7231","8.7500","8.5210","","-1.73%"
"12/07/2021","8.7123","8.6584","8.7635","8.6019","","0.28%"
"12/06/2021","8.6881","8.7177","8.7285","8.5076","","0.31%"
"12/03/2021","8.6611","8.7823","8.8605","8.5857","","-1.38%"
"12/02/2021","8.7823","8.5264","8.8389","8.5103","","3.10%"
"12/01/2021","8.5183","8.5426","8.6099","8.4645","","0.41%"
"11/30/2021","8.4833","8.8443","8.8497","8.4321","","-4.26%"
"11/29/2021","8.8605","9.1676","9.1838","8.8308","","-2.14%"
"11/26/2021","9.0544","9.1622","9.1622","8.8766","","-1.18%"
"11/24/2021","9.1622","9.3642","9.4262","9.1272","","-1.99%"
"11/23/2021","9.3481","9.2484","9.3535","9.1595","","1.17%"
"11/22/2021","9.2403","9.0787","9.2619","9.0733","","2.79%"
"11/19/2021","8.9898","9.0086","9.0625","8.8766","","0.42%"
"11/18/2021","8.9521","9.0006","9.2026","8.9440","","-0.27%"
"11/17/2021","8.9763","8.8766","9.0868","8.8416","","1.59%"
"11/16/2021","8.8362","9.0006","9.0059","8.8335","","-2.00%"
"11/15/2021","9.0167","8.9144","9.0517","8.8820","","1.00%"
"11/12/2021","8.9278","8.9144","9.0248","8.8066","","0.52%"
"11/11/2021","8.8820","8.7869","9.0052","8.7351","","1.14%"
"11/10/2021","8.7815","8.5702","8.7815","8.5176","","3.14%"
"11/09/2021","8.5143","8.4149","8.5415","8.3660","","1.28%"
"11/08/2021","8.4067","8.3767","8.4613","8.3576","","0.19%"
"11/05/2021","8.3904","8.5190","8.5546","8.3794","","-0.94%"
"11/04/2021","8.4697","8.6202","8.6914","8.4533","","-0.93%"
"11/03/2021","8.5491","8.6339","8.7215","8.5135","","-1.33%"
"11/02/2021","8.6640","8.7461","8.8337","8.6558","","-0.72%"
"11/01/2021","8.7270","8.4971","8.7598","8.4095","","3.17%"
"10/29/2021","8.4588","8.5080","8.5354","8.3630","","0.03%"
"10/28/2021","8.4560","8.2891","8.5354","8.2262","","1.68%"
"10/27/2021","8.3165","8.1714","8.3466","8.1550","","1.00%"
"10/26/2021","8.2344","8.3110","8.3712","8.1824","","-0.95%"
"10/25/2021","8.3137","8.2864","8.3931","8.2700","","0.46%"
"10/22/2021","8.2754","8.1879","8.3110","8.1495","","1.99%"
"10/21/2021","8.1140","8.2180","8.2262","8.0811","","-1.07%"
"10/20/2021","8.2015","8.0811","8.2097","8.0729","","1.80%"
"10/19/2021","8.0565","8.0784","8.1578","8.0483","","-0.03%"
"10/18/2021","8.0592","8.0428","8.0866","7.9771","","0.31%"
"10/15/2021","8.0346","7.9251","8.1058","7.9115","","1.28%"
"10/14/2021","7.9334","7.8786","7.9826","7.8759","","0.84%"
"10/13/2021","7.8677","8.0538","8.0757","7.8020","","-2.08%"
"10/12/2021","8.0346","7.9990","8.1413","7.9032","","0.31%"
"10/11/2021","8.0100","8.0346","8.0921","8.0045","","-0.31%"
"10/08/2021","8.0346","8.1386","8.1660","8.0237","","-0.98%"
"10/07/2021","8.1140","8.1769","8.2371","8.0975","","-0.64%"
"10/06/2021","8.1660","8.1714","8.2782","8.1249","","0.17%"
"10/05/2021","8.1523","8.2809","8.2809","8.1441","","-1.55%"
"10/04/2021","8.2809","8.2180","8.3520","8.1933","","0.17%"
"10/01/2021","8.2672","7.9799","8.2727","7.9662","","4.10%"
"09/30/2021","7.9416","7.7609","8.0045","7.7117","","2.15%"
"09/29/2021","7.7746","7.7746","7.8540","7.7555","","0.53%"
"09/28/2021","7.7336","7.8567","7.9525","7.7281","","-2.18%"
"09/27/2021","7.9060","7.9744","7.9744","7.8896","","-0.21%"
"09/24/2021","7.9224","7.8622","7.9443","7.7883","","0.84%"
"09/23/2021","7.8567","7.7254","7.8759","7.7172","","1.70%"
"09/22/2021","7.7254","7.5858","7.7363","7.5721","","2.25%"
"09/21/2021","7.5557","7.6487","7.6734","7.5119","","-1.50%"
"09/20/2021","7.6706","7.7637","7.7637","7.6186","","-1.13%"
"09/17/2021","7.7582","7.8102","7.8376","7.7363","","-0.60%"
"09/16/2021","7.8047","7.8129","7.8430","7.7172","","0.11%"
"09/15/2021","7.7965","7.6351","7.8212","7.6159","","1.64%"
"09/14/2021","7.6706","7.5612","7.6761","7.5502","","2.00%"
"09/13/2021","7.5201","7.5119","7.5448","7.4353","","-0.22%"
"09/10/2021","7.5365","7.5694","7.6159","7.4490","","-0.54%"
"09/09/2021","7.5776","7.7500","7.7555","7.5721","","-2.43%"
"09/08/2021","7.7664","7.9115","7.9251","7.7445","","-1.42%"
"09/07/2021","7.8786","7.9826","8.0237","7.8184","","-0.90%"
"09/03/2021","7.9498","7.8485","7.9552","7.7965","","1.29%"
"09/02/2021","7.8485","7.7801","7.8896","7.7254","","0.38%"
"09/01/2021","7.8184","7.8896","7.9826","7.7609","","-1.11%"
"08/31/2021","7.9060","7.9388","7.9416","7.7391","","-0.17%"
"08/30/2021","7.9197","8.0975","8.1386","7.9087","","-1.23%"
"08/27/2021","8.0182","8.1194","8.1550","8.0127","","-0.91%"
"08/26/2021","8.0921","7.9498","8.0948","7.9169","","1.90%"
"08/25/2021","7.9416","7.9990","8.0100","7.8649","","-0.92%"
"08/24/2021","8.0154","8.0592","8.0674","7.9334","","-0.17%"
"08/23/2021","8.0291","8.0018","8.1550","8.0018","","0.72%"
"08/20/2021","7.9717","8.0893","8.1851","7.9197","","-1.95%"
"08/19/2021","8.1304","8.1961","8.2070","7.9990","","-1.13%"
"08/18/2021","8.2234","8.1742","8.2563","8.0538","","0.37%"
"08/17/2021","8.1933","8.5108","8.5135","8.1632","","-3.42%"
"08/16/2021","8.4834","8.5080","8.5847","8.4506","","0.10%"
"08/13/2021","8.4752","8.3219","8.6066","8.3110","","1.24%"
"08/12/2021","8.3712","8.0704","8.4486","8.0506","","3.49%"
"08/11/2021","8.0891","8.0373","8.1430","8.0086","","-0.02%"
"08/10/2021","8.0907","7.9128","8.1211","7.8906","","2.11%"
"08/09/2021","7.9233","8.0287","8.0614","7.8911","","-1.08%"
"08/06/2021","8.0098","7.9346","8.0655","7.9040","","0.88%"
"08/05/2021","7.9402","7.9987","8.0766","7.9068","","-0.63%"
"08/04/2021","7.9903","8.0934","8.2159","7.9625","","-1.00%"
"08/03/2021","8.0711","8.0711","8.1825","7.9987","","-0.69%"
"08/02/2021","8.1268","7.9040","8.1491","7.8873","","3.66%"
"07/30/2021","7.8399","7.8176","7.9207","7.7424","","-0.21%"
"07/29/2021","7.8566","7.7229","7.8733","7.7090","","2.40%"
"07/28/2021","7.6728","7.5391","7.7508","7.5336","","2.11%"
"07/27/2021","7.5141","7.5698","7.6840","7.4862","","-0.37%"
"07/26/2021","7.5419","7.5531","7.6032","7.4138","","-1.02%"
"07/23/2021","7.6199","7.6617","7.7592","7.5948","","-1.19%"
"07/22/2021","7.7118","7.8399","7.8455","7.6004","","-2.60%"
"07/21/2021","7.9179","7.8622","7.9263","7.8009","","1.46%"
"07/20/2021","7.8037","7.8566","7.9987","7.7786","","0.39%"
"07/19/2021","7.7731","7.8511","7.8873","7.7369","","0.76%"
"07/16/2021","7.7146","7.5029","7.7536","7.4946","","3.05%"
"07/15/2021","7.4862","7.2801","7.5001","7.2551","","2.71%"
"07/14/2021","7.2885","7.0685","7.3219","7.0685","","3.24%"
"07/13/2021","7.0601","7.1520","7.1771","7.0323","","-1.09%"
"07/12/2021","7.1381","6.8401","7.1910","6.8039","","4.19%"
"07/09/2021","6.8512","6.8679","6.9125","6.7900","","-0.49%"
"07/08/2021","6.8846","6.9153","6.9933","6.8763","","-0.68%"
"07/07/2021","6.9320","7.0406","7.0657","6.8846","","-0.60%"
"07/06/2021","6.9738","7.2718","7.2718","6.8679","","-4.10%"
"07/02/2021","7.2718","7.4612","7.4946","7.2244","","-1.92%"
"07/01/2021","7.4138","7.5113","7.7257","7.4110","","-2.06%"
"06/30/2021","7.5698","7.1799","7.5753","7.0490","","5.14%"
"06/29/2021","7.1994","7.2829","7.3887","7.1826","","-0.80%"
"06/28/2021","7.2578","7.1743","7.3442","7.1632","","1.68%"
"06/25/2021","7.1381","7.2801","7.3275","7.1019","","-1.73%"
"06/24/2021","7.2634","7.3497","7.3748","7.1799","","-1.77%"
"06/23/2021","7.3943","7.3303","7.4834","7.3247","","1.34%"
"06/22/2021","7.2968","7.4751","7.5363","7.2968","","-1.50%"
"06/21/2021","7.4082","7.3525","7.5252","7.2383","","-0.11%"
"06/18/2021","7.4166","7.2662","7.4779","7.1604","","3.54%"
"06/17/2021","7.1632","7.4222","7.4417","7.1325","","-3.42%"
"06/16/2021","7.4166","7.4612","7.5280","7.3860","","-0.04%"
"06/15/2021","7.4194","7.4974","7.5113","7.2885","","-1.91%"
"06/14/2021","7.5642","7.5085","7.6088","7.3804","","-0.98%"
"06/11/2021","7.6394","7.6957","7.7270","7.5239","","-0.55%"
"06/10/2021","7.6818","7.6365","7.7282","7.5717","","0.15%"
"06/09/2021","7.6701","7.6633","7.6947","7.5715","","-0.40%"
"06/08/2021","7.7008","7.7104","7.8540","7.6492","","0.74%"
"06/07/2021","7.6442","7.8100","7.8999","7.6386","","-1.13%"
"06/04/2021","7.7313","7.6217","7.7566","7.6020","","1.70%"
"06/03/2021","7.6020","7.7875","7.8606","7.5262","","-1.64%"
"06/02/2021","7.7285","7.7735","7.8859","7.6639","","-0.86%"
"06/01/2021","7.7959","7.6358","7.8887","7.5543","","4.52%"
"05/28/2021","7.4587","7.5374","7.6217","7.4362","","-1.89%"
"05/27/2021","7.6020","7.2985","7.6386","7.2845","","4.28%"
"05/26/2021","7.2901","7.3407","7.3800","7.1945","","-1.22%"
"05/25/2021","7.3800","7.4924","7.4952","7.2788","","-0.87%"
"05/24/2021","7.4447","7.4840","7.5065","7.3491","","-1.78%"
"05/21/2021","7.5795","7.5739","7.6105","7.4896","","-0.15%"
"05/20/2021","7.5908","7.6835","7.7313","7.5599","","-0.59%"
"05/19/2021","7.6358","7.7650","7.7931","7.5514","","-2.69%"
"05/18/2021","7.8465","7.9477","8.0686","7.7847","","-0.25%"
"05/17/2021","7.8662","7.8522","7.9505","7.7791","","-1.06%"
"05/14/2021","7.9505","8.0095","8.1388","7.8690","","0.82%"
"05/13/2021","7.8859","8.1501","8.2344","7.7678","","-3.87%"
"05/12/2021","8.2034","8.4198","8.4395","8.1444","","-1.62%"
"05/11/2021","8.3383","8.1529","8.4198","8.1472","","1.54%"
"05/10/2021","8.2119","8.4789","8.4929","8.1782","","-4.10%"
"05/07/2021","8.5632","8.5463","8.6222","8.3861","","1.13%"
"05/06/2021","8.4676","8.3946","8.4817","8.2287","","1.17%"
"05/05/2021","8.3693","8.1529","8.3861","8.0742","","2.44%"
"05/04/2021","8.1697","8.1304","8.2372","8.0517","","1.22%"
"05/03/2021","8.0714","8.4170","8.4227","8.0208","","-2.28%"
"04/30/2021","8.2597","8.2428","8.2653","8.0657","","0.79%"
"04/29/2021","8.1950","8.1472","8.2456","8.0292","","0.86%"
"04/28/2021","8.1248","8.0517","8.3299","8.0011","","-1.36%"
"04/27/2021","8.2372","8.3412","8.6475","8.1782","","-0.91%"
"04/26/2021","8.3131","8.1922","8.3833","8.1304","","3.83%"
"04/23/2021","8.0067","8.0095","8.0404","7.8831","","0.25%"
"04/22/2021","7.9871","7.6414","8.0376","7.5824","","5.26%"
"04/21/2021","7.5880","7.4699","7.6386","7.4306","","2.08%"
"04/20/2021","7.4334","7.3632","7.6386","7.3575","","1.15%"
"04/19/2021","7.3491","7.3716","7.4475","7.3407","","-0.19%"
"04/16/2021","7.3632","7.3688","7.4250","7.3069","","-0.08%"
"04/15/2021","7.3688","7.2957","7.4081","7.2086","","0.81%"
"04/14/2021","7.3098","7.1630","7.3958","7.1466","","2.69%"
"04/13/2021","7.1180","7.1129","7.1979","7.1101","","0.33%"
"04/12/2021","7.0949","7.1535","7.1631","7.0362","","-1.59%"
"04/09/2021","7.2093","7.0925","7.2787","7.0790","","1.59%"
"04/08/2021","7.0965","6.9639","7.1247","6.9582","","2.03%"
"04/07/2021","6.9554","6.9469","6.9949","6.8820","","0.12%"
"04/06/2021","6.9469","6.9921","7.0796","6.9328","","-0.41%"
"04/05/2021","6.9752","6.9046","7.0485","6.8736","","1.15%"
"04/01/2021","6.8962","7.0288","7.0626","6.7861","","-1.13%"
"03/31/2021","6.9752","6.7861","7.1247","6.6958","","2.70%"
"03/30/2021","6.7918","6.9272","6.9469","6.7805","","-2.43%"
"03/29/2021","6.9611","6.9216","6.9723","6.8595","","0.57%"
"03/26/2021","6.9216","6.8792","6.9865","6.8651","","0.12%"
"03/25/2021","6.9131","7.0260","7.0288","6.8764","","-1.96%"
"03/24/2021","7.0513","7.1416","7.2094","7.0457","","-1.58%"
"03/23/2021","7.1642","7.0739","7.2714","7.0147","","1.19%"
"03/22/2021","7.0796","7.0542","7.1191","7.0147","","0.04%"
"03/19/2021","7.0767","7.1021","7.1727","7.0203","","-0.56%"
"03/18/2021","7.1162","7.2009","7.2122","7.1021","","-1.49%"
"03/17/2021","7.2235","7.3166","7.3222","7.2206","","-1.08%"
"03/16/2021","7.3025","7.2630","7.3109","7.1332","","0.31%"
"03/15/2021","7.2799","7.1868","7.3081","7.1783","","1.02%"
"03/12/2021","7.2065","7.2489","7.2884","7.1953","","-0.62%"
"03/11/2021","7.2517","7.3815","7.4041","7.2122","","-1.53%"
"03/10/2021","7.3646","7.3674","7.3758","7.2404","","-0.61%"
"03/09/2021","7.4097","7.2827","7.4238","7.2658","","1.55%"
"03/08/2021","7.2968","7.4323","7.4379","7.2206","","-1.00%"
"03/05/2021","7.3702","7.3589","7.4577","7.3025","","0.31%"
"03/04/2021","7.3476","7.4351","7.4718","7.3109","","-0.76%"
"03/03/2021","7.4041","7.4859","7.5085","7.3476","","-1.54%"
"03/02/2021","7.5197","7.3109","7.5480","7.2884","","2.46%"
"03/01/2021","7.3392","7.5000","7.5169","7.3109","","-1.51%"
